league.year,league.name,phase.name,entry.name,seq,person.ref,person.name.last,person.name.given,S_FIRST,S_LAST
1916,Texas League,regular,San Antonio,4,M91022,Stewart,Harry,,
1916,Texas League,regular,Dallas,1,M91033,Welchonce,Harry,,
1916,Texas League,regular,Dallas,2,M91040,Brownlow,Ben,,
1916,Illinois-Indiana-Iowa League,regular,Peoria,0,M91054,Jackson,William,,
1916,Illinois-Indiana-Iowa League,regular,Hannibal,0,M91065,Waring,Ted,,
1916,Illinois-Indiana-Iowa League,regular,Bloomington,0,M91079,Darringer,Howard,,
1916,Illinois-Indiana-Iowa League,regular,Rockford,0,M91087,Wakefield,Howard,,
1916,Illinois-Indiana-Iowa League,regular,Moline,0,M91098,Hughes,George,,
1916,Illinois-Indiana-Iowa League,regular,Rock Island,1,M91104,Lister,Pete,,
1916,Illinois-Indiana-Iowa League,regular,Rock Island,2,M91112,Bay,Harry,,
1916,Illinois-Indiana-Iowa League,regular,Quincy,0,M91120,Castle,John,,
1916,Illinois-Indiana-Iowa League,regular,Davenport,0,M91136,O'Leary,Dan,,
1916,Northern League,regular,Winnipeg,0,M91148,Sheehan,John,,
1916,Northern League,regular,Fargo-Moorhead,0,M91157,Unglaub,Bob,,
1916,Northern League,regular,Duluth,0,M91161,O'Brien,"William ""Darby""",,
1916,Northern League,regular,Superior,1,M91173,Brautigan,George,,
1916,Northern League,regular,Superior,2,M91185,Jardine,J. J.,,
1916,Northern League,regular,Virginia,0,M91199,Davis,"Alfonzo ""Lefty""",,
1916,Northern League,regular,Fort William-Port Arthur,0,M91200,Reynolds,Frank,,
1916,South Atlantic League,regular,Columbia,0,M91213,Harbison,Doug,,
1916,South Atlantic League,regular,Charleston,0,M91221,Hamilton,James,,
1916,South Atlantic League,regular,Augusta,0,M91237,Eubanks,Carl,,
1916,South Atlantic League,regular,Columbus,0,M91245,Herndon,Hardin,,
1916,South Atlantic League,regular,Jacksonville,1,M91259,Manes,James,,
1916,South Atlantic League,regular,Jacksonville,2,M91268,Cobb,Paul,,
1916,South Atlantic League,regular,Macon,0,M91276,Stinson,George,,
1916,South Atlantic League,regular,Montgomery,0,M91284,Bowden,Tiomon,,
1916,South Atlantic League,regular,Albany/Reading,0,M91292,Lipe,Perry,,
1916,Virginia League,regular,Newport News,1,M91305,Crist,Brook,,
1916,Virginia League,regular,Newport News,2,M91318,Payne,Fred,,
1916,Virginia League,regular,Portsmouth,0,M91326,Fox,James,,
1916,Virginia League,regular,Rocky Mount,0,M91339,Ryan,Ray,,
1916,Virginia League,regular,Petersburg,1,M91347,Kelly,George,,
1916,Virginia League,regular,Petersburg,2,M91352,Helfrich,William,,
1916,Virginia League,regular,Norfolk,1,M91360,McMahon,"M. D. ""Red""",,
1916,Virginia League,regular,Norfolk,2,M91371,Pressley,"William ""Buck""",,
1916,Virginia League,regular,Hopewell,1,M91383,Clark,Win,,
1916,Virginia League,regular,Hopewell,2,M91394,Barrett,R.,,
1916,Blue Ridge League,regular,Chambersburg,0,M91409,Hooper,Ed,,
1916,Blue Ridge League,regular,Martinsburg,0,M91414,Morris,"William J. ""Country""",,
1916,Blue Ridge League,regular,Hagerstown,0,M91423,Weeden,Bert,,
1916,Blue Ridge League,regular,Hanover,0,M91438,Starr,Bill,,
1916,Blue Ridge League,regular,Frederick,0,M91446,Orrison,Robert,,
1916,Blue Ridge League,regular,Gettysburg,0,M91451,Plank,Ira,,
1916,Central Association,regular,Marshalltown,0,M91467,Boyle,Frank,,
1916,Central Association,regular,Clinton,0,M91472,Drohan,Jim,,
1916,Central Association,regular,Cedar Rapids,1,M91480,Herbert,Jack,,
1916,Central Association,regular,Cedar Rapids,2,M91495,Collins,Billy,,
1916,Central Association,regular,Burlington/Ottumwa,1,M91508,Rohn,Richard,,
1916,Central Association,regular,Burlington/Ottumwa,2,M91519,Boelzle,George,,
1916,Central Association,regular,Waterloo,0,M91524,Brennan,Eddie,,
1916,Central Association,regular,Mason City,0,M91535,Bay,Harry,,
1916,Central Association,regular,Fort Dodge,1,M91543,Rutgeon,Paul,,
1916,Central Association,regular,Fort Dodge,2,M91556,Towne,"Jay ""Babe""",,
1916,Central Association,regular,Muscatine,0,M91562,Egan,Ned,,
1916,Central Texas League,regular,Temple,0,M91570,Trammell,Paul,,
1916,Central Texas League,regular,Ennis,0,M91581,Wicker,Ed,,
1916,Central Texas League,regular,Mexia,1,M91597,Akin,Roy,,
1916,Central Texas League,regular,Mexia,2,M91607,White,Grady,,
1916,Central Texas League,regular,Terrell,1,M91610,Griffin,Hank,,
1916,Central Texas League,regular,Terrell,2,M91629,Nance,William,,
1916,Central Texas League,regular,Waxahachie,0,M91632,Poindexter,Dee,,
1916,Central Texas League,regular,Marlin,1,M91641,Tarleton,Bob,,
1916,Central Texas League,regular,Marlin,2,M91655,Countryman,Bob,,
1916,Central Texas League,regular,Marlin,3,M91664,Murray,Fielder,,
1916,Dixie League,regular,Dothan,0,M91678,Reidy,Jack,,
1916,Dixie League,regular,Bainbridge,0,M91686,Glass,Fred,,
1916,Dixie League,regular,Moultrie,1,M91693,Wienges,H. J.,,
1916,Dixie League,regular,Moultrie,2,M91701,Schuyler,Bob,,
1916,East Texas League,regular,Palestine,0,M91717,Brewer,Dick,,
1916,East Texas League,regular,Lufkin,0,M91725,Lemon,Lee,,
1916,East Texas League,regular,Nacogdoches,0,M91730,Cherry,Tom,,
1916,East Texas League,regular,Crockett,0,M91749,Countryman,Bob,,
1916,East Texas League,regular,Rusk,0,M91758,Ashton,Jack,,
1916,East Texas League,regular,Jacksonville,0,M91763,Wickes,Art,,
1916,Georgia-Alabama League,regular,Rome,0,M91774,Manush,Frank,,
1916,Georgia-Alabama League,regular,Newnan,0,M91782,Matthews,"Harry ""Matty""",,
1916,Georgia-Alabama League,regular,La Grange,0,M91796,Bowen,Grady,,
1916,Georgia-Alabama League,regular,Talladega,0,M91803,Krapp,Eugene,,
1916,Georgia-Alabama League,regular,Anniston,0,M91816,Reynolds,Wade,,
1916,Georgia-Alabama League,regular,Griffin,1,M91827,Reagan,Eddie,,
1916,Georgia-Alabama League,regular,Griffin,2,M91834,Wells,Phil,,
1916,Interstate League,regular,Ridgway,0,M91842,Hoffman,Izzy,,
1916,Interstate League,regular,St. Marys,0,M91850,Blount,Curly,,
1916,Interstate League,regular,Bradford,0,M91869,Schlafly,"Harry ""Larry""",,
1916,Interstate League,regular,Wellsville,0,M91875,Lohr,Joe,,
1916,Interstate League,regular,Johnsonburg,0,M91888,Jones,"Thomas ""Davy""",,
1916,Interstate League,regular,Olean,0,M91891,Dundon,Gus,,
1916,Interstate League,regular,Erie,0,M91902,Bradley,Bill,,
1916,Interstate League,regular,Warren,0,M91915,Shaughnessy,Frank,,
1916,Kentucky-Illinois-Tennessee League,regular,Clarksville,0,M91928,Boykin,Lemarr,,
1916,Kentucky-Illinois-Tennessee League,regular,Henderson,0,M91931,Walsh,Connie,,
1916,Kentucky-Illinois-Tennessee League,regular,Owensboro,1,M91944,Murray,Sandy,,
1916,Kentucky-Illinois-Tennessee League,regular,Owensboro,2,M91953,Wetzel,"Henry ""Buzz""",,
1916,Kentucky-Illinois-Tennessee League,regular,Dawson Springs,1,M91966,Goodwin,Arthur,,
1916,Kentucky-Illinois-Tennessee League,regular,Dawson Springs,2,M91977,Eith,Louis,,
1916,Kentucky-Illinois-Tennessee League,regular,Dawson Springs,3,M91989,Rainey,Senter,,
1916,Kentucky-Illinois-Tennessee League,regular,Dawson Springs,4,M91990,Schwartz,Bill,,
1916,Kentucky-Illinois-Tennessee League,regular,Madisonville,1,M92000,Cummings,Doc,,
1916,Kentucky-Illinois-Tennessee League,regular,Madisonville,2,M92013,Angiemeier,Leo,,
1916,Kentucky-Illinois-Tennessee League,regular,Hopkinsville,0,M92021,Schwartz,Bill,,
1916,North Carolina State League,regular,Charlotte,0,M92037,Dudley,Martin,,
1916,North Carolina State League,regular,Winston-Salem,0,M92045,Clancy,Charles,,
1916,North Carolina State League,regular,Durham,1,M92059,Hoffman,Richard,,
1916,North Carolina State League,regular,Durham,2,M92068,Manush,Frank,,
1916,North Carolina State League,regular,Asheville,0,M92076,Corbett,Jack,,
1916,North Carolina State League,regular,Greensboro,1,M92084,Kelly,"James ""King""",,
1916,North Carolina State League,regular,Greensboro,2,M92092,Laval,Bill,,
1916,North Carolina State League,regular,Raleigh,1,M92101,Busch,Henry,,
1916,North Carolina State League,regular,Raleigh,2,M92117,Duncan,Duke,,
1916,North Carolina State League,regular,Raleigh,3,M92125,Kelly,"George ""King""",,
1916,Ohio State League,regular,Portsmouth,0,M92130,Spencer,Chester,,
1916,Ohio State League,regular,Lexington,0,M92149,Guyn,Howard,,
1916,Ohio State League,regular,Charleston/Chillicothe,0,M92158,Powell,Watt,,
1916,Ohio State League,regular,Maysville,0,M92163,Jones,Jimmy,,
1916,Ohio State League,regular,Frankfort,0,M92174,Holmes,"James ""Ducky""",,
1916,Ohio State League,regular,Huntington,1,M92182,DeArmond,John,,
1916,Ohio State League,regular,Huntington,2,M92196,Midkiff,Ezra,,
1916,Potomac League,regular,Frostburg,0,M92207,Brophy,Pat,,
1916,Potomac League,regular,Piedmont,1,M92210,Harris,"Owen ""Cy""",,
1916,Potomac League,regular,Piedmont,2,M92229,Kane,Dutch,,
1916,Potomac League,regular,Cumberland,0,M92232,Russler,Tom,,
1916,Potomac League,regular,Lonaconing,1,M92241,McGuire,James,,
1916,Potomac League,regular,Lonaconing,2,M92255,Keener,Roy,,
1916,Western Association,regular,Denison,0,M92264,Peebles,"Aldredge ""Babe""",,
1916,Western Association,regular,Tulsa,0,M92278,Price,Norman,,
1916,Western Association,regular,McAlester,0,M92286,Humphries,Joe,,
1916,Western Association,regular,Oklahoma City,1,M92293,Snapp,"Earl ""Red""",,
1916,Western Association,regular,Oklahoma City,2,M92308,Baerwald,Rudy,,
1916,Western Association,regular,Muskogee,0,M92319,Maag,Heine,,
1916,Western Association,regular,Fort Smith,1,M92324,Thompson,Herschel,,
1916,Western Association,regular,Fort Smith,2,M92335,McMurray,Hugh,,
1916,Western Association,regular,Sherman,1,M92343,Frantz,Walter,,
1916,Western Association,regular,Sherman,2,M92356,Love,Jack,,
1916,Western Association,regular,Paris,1,M92362,Fillman,Johnny,,
1916,Western Association,regular,Paris,2,M92370,Snapp,"Earl ""Red""",,
